Duration,Total_Stops,Date_of_Journey_month,Date_of_Journey_day,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Price
490,1,12,6,14,20,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6938
305,1,1,4,20,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5073
1290,1,3,18,22,50,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
170,0,3,24,4,0,6,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5694
300,1,3,27,16,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5073
165,0,1,4,6,10,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5176
1100,1,5,21,18,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
380,1,6,24,16,10,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6412
965,1,9,4,19,0,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4647
1820,2,5,27,12,55,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12436
455,1,6,27,8,35,16,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
1365,1,6,3,8,55,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14815
345,1,4,21,2,0,7,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6258
610,1,3,18,22,50,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
555,1,5,27,10,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12029
170,0,1,6,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591
925,1,9,5,13,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
585,1,5,24,18,55,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
425,1,3,15,5,50,12,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9029
140,0,6,21,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3543
1420,2,3,21,19,10,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10929
1520,1,9,6,9,35,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151
505,1,5,15,9,35,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
1515,1,3,24,16,55,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11134
375,1,6,6,13,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
590,1,3,21,9,0,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7438
150,0,3,5,17,10,19,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
1200,1,9,5,14,5,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7757
1470,1,3,27,19,15,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12032
1580,2,5,15,7,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10975
1070,1,3,24,17,0,10,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12890
155,0,4,15,17,15,19,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
680,1,3,21,11,40,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6992
655,1,3,6,17,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
850,1,3,24,8,25,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
170,0,3,5,22,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4284
185,0,1,6,18,55,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016
270,1,3,24,11,55,16,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9806
1125,2,5,27,9,40,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
1170,1,12,3,22,55,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
860,1,6,27,6,40,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6093
1075,2,3,15,5,50,23,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7664
1090,1,5,21,14,5,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
705,1,5,27,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10786
910,1,6,24,3,50,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12192
165,0,1,6,17,0,19,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7171
490,1,5,27,14,20,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6938
345,1,3,3,2,0,7,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9257
490,1,6,5,14,20,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7054
705,1,6,27,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266
620,1,6,24,2,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18371
540,1,5,15,10,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10197
80,0,1,3,5,45,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12475
380,1,6,27,16,10,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6412
1820,2,6,27,12,55,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12646
860,1,3,21,6,40,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8784
545,1,5,15,9,25,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8891
575,1,6,5,9,35,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
965,1,9,5,17,0,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9187
660,1,5,15,8,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10197
355,1,5,15,7,0,12,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7682
175,0,6,4,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
450,1,5,24,21,10,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
590,1,6,6,8,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
85,0,1,6,7,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4050
1760,2,6,24,23,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12819
165,0,4,18,1,30,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591
165,0,6,4,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
890,1,1,3,18,40,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31825
190,0,9,5,14,40,17,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6216
155,0,9,6,17,15,19,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
290,1,12,6,8,10,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5069
185,0,5,15,18,55,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030
765,1,5,18,9,45,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10348
1410,2,3,21,19,45,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8236
800,1,1,4,6,30,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12681
535,1,6,6,10,20,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266
480,1,5,27,17,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6206
145,0,3,27,11,35,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3858
1830,2,12,6,12,0,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9416
1195,2,5,24,12,0,7,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9416
140,0,6,18,13,15,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
1350,1,5,15,20,20,18,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345
150,0,4,18,14,25,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5224
1395,2,3,27,5,10,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9412
800,1,6,6,20,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
175,0,5,21,7,45,10,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5048
1210,2,9,3,13,15,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11622
370,1,1,6,7,25,13,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6393
1350,1,6,5,9,25,7,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8366
165,0,1,6,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898
175,0,5,18,21,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3919
1440,2,6,5,10,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14298
1625,2,5,24,5,50,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12723
385,1,3,6,9,45,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9646
155,0,5,24,11,30,14,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5224
780,1,5,27,6,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11264
165,0,6,15,6,10,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
1365,1,5,18,20,25,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151
190,0,6,24,14,40,17,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6216
1590,1,4,21,20,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7174
925,1,9,6,13,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
870,1,4,21,7,55,22,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7452
2105,2,3,18,11,5,22,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11161
845,1,12,6,4,55,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10678
155,0,6,6,17,0,19,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
155,0,6,6,9,35,12,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1700,2,5,15,9,25,13,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15532
1430,2,5,27,19,10,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
735,1,5,21,8,45,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7485
155,0,3,27,9,30,12,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3384
915,1,6,3,7,5,22,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6916
1795,2,12,3,6,0,11,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12854
960,1,9,6,20,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
760,1,6,15,12,50,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6795
740,1,5,27,6,40,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9315
455,1,3,24,21,10,4,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
1005,1,6,6,2,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
170,0,12,4,11,40,14,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4937
1330,1,6,5,6,30,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
1595,2,6,24,16,40,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9443
765,1,12,6,20,20,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7927
940,1,6,27,20,55,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
490,1,5,21,12,50,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7485
435,1,3,18,14,5,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16946
525,2,5,21,14,30,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15107
1335,1,9,5,20,0,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13584
835,1,6,24,8,35,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
1100,2,9,5,7,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13033
1275,2,1,6,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10441
590,1,9,5,8,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1580,2,9,3,16,55,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22096
1580,2,6,6,7,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11447
575,1,1,4,9,35,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
1125,2,12,6,9,40,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
1560,1,6,3,20,55,22,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12395
190,0,5,15,6,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6216
1195,2,12,5,12,0,7,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10676
535,2,9,5,19,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
150,0,9,6,17,10,19,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
165,0,6,5,6,10,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6121
90,0,3,3,2,55,4,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4050
570,1,3,27,6,0,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7845
870,1,9,5,20,25,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8066
165,0,12,5,1,30,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
755,1,5,18,6,40,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7564
1530,1,5,27,17,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16079
1285,1,5,18,17,0,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
880,2,6,3,6,40,21,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6610
1115,2,3,27,13,5,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8892
150,0,6,27,17,10,19,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
705,1,3,21,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9100
1480,1,9,6,20,25,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12692
900,1,5,15,6,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7670
95,0,12,5,20,5,21,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227
780,1,6,27,8,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587
505,1,9,6,10,35,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11098
1400,1,6,3,5,45,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13555
690,1,5,15,7,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9315
720,1,12,5,22,40,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192
385,1,9,3,9,45,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8386
180,0,12,5,19,50,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3502
150,0,3,4,15,15,17,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
830,2,6,6,14,35,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376
625,1,3,21,5,45,16,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
455,1,3,3,20,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17234
140,0,4,24,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
95,0,12,6,20,5,21,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227
170,0,6,6,23,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7120
270,1,1,3,15,45,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12314
1410,2,6,15,19,45,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9653
145,0,3,3,11,35,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7295
1745,2,9,3,13,45,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18752
1105,2,6,24,13,15,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12497
175,0,6,27,18,55,21,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4990
385,1,6,27,12,50,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7268
965,1,5,27,17,20,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
490,1,1,6,12,50,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7005
155,0,6,3,14,20,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5618
700,1,9,3,11,5,22,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10657
855,2,3,3,7,5,21,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8291
1285,1,6,6,17,0,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10539
150,0,6,27,14,15,16,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5510
825,1,6,3,10,0,23,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11678
300,1,5,27,16,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5054
1005,1,6,24,2,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1430,2,6,24,19,10,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12819
1315,1,5,18,14,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14388
510,1,3,21,10,20,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11999
1285,1,1,5,17,0,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
165,0,9,5,10,0,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228
520,1,6,6,20,0,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13731
1155,1,6,5,14,5,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
855,1,3,3,9,30,23,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11654
800,1,12,5,20,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
290,1,5,21,15,15,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5170
165,0,1,5,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898
875,1,12,3,18,55,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817
435,1,5,15,18,15,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13727
425,1,3,27,4,55,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6171
1430,1,6,5,16,30,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
1210,2,3,6,13,15,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10467
1295,1,6,27,15,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
710,1,4,15,7,35,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192
955,1,12,6,7,35,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192
1280,1,9,6,7,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1600,2,12,6,5,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10231
180,0,5,18,8,20,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
300,1,6,27,14,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
625,1,6,3,8,25,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15135
180,0,6,27,16,55,19,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
90,0,6,27,22,45,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1965
1615,1,9,6,17,30,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10413
170,0,9,4,9,45,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5403
510,1,5,18,17,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8283
1620,2,6,5,7,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14508
720,1,5,18,7,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10197
170,0,3,18,20,30,23,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4273
1640,1,6,15,6,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
510,1,5,21,14,5,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
1630,2,9,6,9,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13882
590,1,6,5,8,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
320,1,9,5,17,40,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7174
390,1,9,5,19,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9424
1275,2,9,6,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10441
1395,1,3,24,9,55,9,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10842
1700,2,9,6,9,25,13,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11542
1495,1,6,6,18,55,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1595,2,3,3,16,40,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14221
175,0,3,6,18,25,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
1320,2,3,6,14,35,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376
